,similar_clips,clip_id
3485,[2470 1833 2549  261 3863  863 3625 2657 3671 2705],8444316
3486,[2991 2462 2910 2697 1480 1903 1078 3345 2159 3787],7129398
3487,[ 962  589  649 3528 1098 2648 2898  530 1151 3306],8677818
3488,[3495 3866 3128 2666 2078  644  852 3378 3496 3707],8564125
3489,[3068 3849 2567 3858 3466 3081 3196 3342 1291 1124],8669028
3490,[3473 3675 3116 3264  756 3439 3662 1727 2352 3431],8581392
3491,[3663 1969 1732 1319 1439 1042 3739 2315 3668 1434],8583483
3492,[2943 2727  762 1028 1926 2322 3656  689  301 2585],7809605
3493,[1081 1400  123  715 2040  948 2607 1972 1492 2422],1165693
3494,[1834 2519 2730 3806 3482 2430 3857 3863 3593 3433],8540978
3495,[3488 3714 1230 3264    1 1707  792 2771 1137 2251],8285910
3496,[3077 1598 3049 2907 2906 2761 3687 1253 3488  852],8430499
3497,[2175 2577  504  590 2723 2694 1971 1676 2294  775],2669327
3498,[2108 3423 1798 1309 3578 2263 3662 3109 3426 2366],8334834
3499,[1924 2124 2319 2863  329  218  579  214 3373 1435],7763117
3500,[1287 1293 1292 1291 1290 1289 1060 1420 1010 1401],8393653
3501,[3819  260 1744 3400 3638 1941 2996 3424 3299 3428],8455331
3502,[ 215 2090 3174 2763 2818 3810 3525 2112 1369 2490],8504419
3503,[ 354 2686  893 1906 1290 3791 2879 3163 1608 3813],8362481
3504,[1720 1580 3844 3203 3668 3388 1809 3379 3378 1314],4456674
3505,[1151 1713  959 2090 1928 3854  396 2901 1415 3692],8118831
3506,[3768 1218 3530   78 2723 3166 1235 2395 3322  977],8348656
3507,[3394 3717 1557 2260 1385 2945 2889 1655 3248 3354],8144773
3508,[1291 1292 1293 1294 1295 1296 1297 1285  851 3648],8361943
3509,[1656  261 3431 1160 3128 3866  767 2090 3870 1151],440868
3510,[3026 2108  716 1438 3577 1258  715 2060 3174 2519],7785880
3511,[1490 3592 3710 3809 3679 3409 3480 3528  910 3550],8308567
3512,[3120 2665 2874 3810 3314 3548  326 2577    2 2015],8122132
3513,[1496 3416 3597  345 2593 2727 1045 2144 1513 1337],8167489
3514,[3858 3573 3428 3424 3740 2996 3575 3501 2498 3781],8186279
3515,[3494 2691 2575 2849 3467 2376 3768 3623 1381 1457],8195257
3516,[2060 1013 1031 3824 2141 2585  706  336 2710 1287],7920691
3517,[1111  540 1389 3671 2430    6 1868 1114  733 3519],8050122
3518,[2844 1925 2936 1806 1166 2652 3458  820 1832 1508],8169442
3519,[3428  540 2686 1722 1794 1485 1815 1059 3671 3517],8161506
3520,[ 339 2681  351 3300 2485 3467 3800 2101  493 3867],5394397
3521,[2528 2492 3053 2657 2752 3829 3221 1794 3712 3529],8168069
3522,[ 608  363 1517  262 3436 2679 2857 2376 3247  286],8146318
3523,[1111  295  944 1658 1744 2430  540 3838 1477 1389],7808006
3524,[1184 3501 2495 3638 2777 3424 2201 1990 3760 3591],8100091
3525,[3822 3053 3786  660  745 3837 3502  450  227 2112],8118169
3526,[3494 3527 3732 3673 3459 3643 3857 3608 2519 3593],7731624
3527,[3732 3673 3459 3643 3857 3526 3608 2519 3593 2226],2992575
3528,[ 940 3796 3550 3091 1389 2517 3704 3409 3480 3511],6768386
3529,[1775 3348 1384  520  261 2586 3221 3795 3778 3829],5314703
3530,[2035 3120 1834 1484 1343 1295 2307 2343 2445 1218],7993383
3531,[ 506 1147 2411  723 2748 3231 3065 2934  363 3167],6973169
3532,[ 477  885 3175 1181 1340   55 2433 2094 1793 2037],7510730
3533,[1042 3665 1515  506 1809 1881 2682 2536 3209 3135],7533107
3534,[ 701   65 3008  328  540 1212 2017 2765 2489 2445],7917896
3535,[3871 3857 3560 3317 3685 3723 3862 3612 3786  916],7840911
3536,[3690 2070 1630 1898 1260 3666 2973 3843 3158 3811],4265569
3537,[1748 2496   92 2182  826 1517 1187 2956 2150 2251],4901368
3538,[1555 2060  911 1639   37 1628 1686  715 2813  789],5191655
3539,[2446  967 2684  184   17 2932 1269 2227 3422 2216],4238052
3540,[3440 3502 2629 1656 2933 3869 3849 2763  541 1976],7453293
3541,[ 877 1737 2259  774 2139 2126   61  896 2916  772],7640196
3542,[ 629  335 1461 2726  463 2691 2618 1614 2112 3163],7715536
3543,[2040 2108 1317 2328  873   68 2865 3649 2420 3097],7721405
3544,[  70  885 2180 1447 2320 1804 2319  718 3378 3057],7702530
3545,[2771 2681 2297 3863 3786 2104 2577  238 2351  613],5010187
3546,[ 457 3477 1096 2694  740  159  554 1794 1435  878],7722804
3547,[3758 3281  562 1610 3238 3059 2130 3785 3713 3624],7596287
3548,[ 173 3366  879 2813 2877 2102 2040  789 2271 3314],2639044
3549,[3342 3849 2167 2131 1603 3204 2663 3363 1614 2919],7659259
3550,[2996 3133 3626 3689 1485 3424 3223 3501  910 3511],7675609
3551,[3510  653  105  199 3634 2548 3139 1048 2017 1069],7286652
3552,[ 411 1315  915 3643 2519 3593 2479 1309 3423 3583],7638567
3553,[ 399 3566 2446 1491 1675 1338 3851 1361 2955 2912],6220498
3554,[2230 3864  249 3800 2090 2358 3509 1151 3870 3560],7590670
3555,[2127 2117 2655  873   68  523 2669 1201 3584 3803],7176559
3556,[3710 1841 2695 3494 3563  613 3545 2924 3808 2533],7562889
3557,[3142 3714 2096 3174 1770 1106 2563 1876 1264 1285],7552093
3558,[2528 1287 3810 1864 3367 3707 2015 3068  862 3066],7578615
3559,[ 968 3640 1308 2706 3573 2761 3450 2996 1744 3636],7556112
3560,[3637 1691 3535 3862  873   68 3685 3554 3786 3612],7545734
3561,[1453  455  793 2916 3048 3114 3747  965 1954 2474],6782769
3562,[2559  405 2745  118 2636 3501 1669 2140 3299 3424],7393690
3563,[3529 3401 3795 3681  420  178 3432 3003  706 3646],4514142
3564,[ 265 1268 3731 2467 2109 1334 2043 3478 1713  845],7533416
3565,[3600 3661 1368  453 1060 2247 3275 3714 3351 2412],7531123
3566,[3492 1526 1277  762 1767 1328 1926 2439 2308 2585],7395079
3567,[1281 3489 2608 3428 3571 3849 1864 2838 3342 2112],7484260
3568,[3867 1127 3869 3810 3249 1941 1976 3735 1794 3392],7507471
3569,[3830 2853 1422 2320 2237 2833 3442 2624  353 3131],6967158
3570,[3239  243 2713 2421 3829 2524 3131 2993 2705 2367],7408834
3571,[3399 2608 3428 3849 2961 3567 2838 3342 2073 2112],5774947
3572,[1235  442 3084 2343 3231 3718  287 2535  677 1604],7354877
3573,[3514 2498 3849 3226 1941 3424 3619 3501 3428 1101],7460954
3574,[   0 3158 3082 2464 2767 3658 2130 2924 2488 3470],7300294
3575,[2470  961 3738 2819 2774 2211 2498  128 3781 3514],7410637
3576,[3673 3526 1000 3608 3732 2519 3643 3857 3494 3593],6701890
3577,[2108 3372  715 2060 2519 1258 2096 3174 3446 1921],6971968
3578,[3857 3526 3459 3643 1551 3593 3608 2519 3498 2366],5452888
3579,[ 687 2503 1009 2315 3668  451 1765 1297 3475 3089],7125608
3580,[3663  546 3283 3208 2703  446 3799  954 2293 3637],7391362
3581,[3489 2809 2527  422  617  455 1870 1561  560 1965],7356283
3582,[1516  957 3725 2146  506 3371 2490 3133 3702 3675],6958283
3583,[1995 3208 3292 2601 3037   34 3355 3294 3642 3552],1228438
3584,[ 183 3428 3784 3477  333 3555 3529 2956 2386 3396],1161962
3585,[1809  481  900 3717   32 2464 3135  963  931 2829],7264725
3586,[ 306  517 2202 2062 1526 1881  357 1067 2092 1087],7243598
3587,[3774 1482 3441 2372 2772  316 3308 3027 2246 1730],6974132
3588,[2114 3435 1982   76  511  854 2264 3848 3736 1228],7172990
3589,[2728 2563 2657  765 2534 3412 2792 3791 1893 3310],7260240
3590,[3283 2724 2293 3663 3799 3034 3214 1328  954 3637],4921692
3591,[3667 3501 3514 3677 3640 3858 1308 3524 3638 3760],7260115
3592,[3550 2745 1969 3782 3792  910 3511 3776 3823 2171],7285151
3593,[1224   37 2370 2813 1309  789  728 1542 2040 2519],7198391
3594,[3634 3400 3030 2342 3645 3745  770 2547 3296 2665],7199178
3595,[3206 1475  106 2251 1452 1688 2454 3371 2017 1038],38356
3596,[2990  761 1389 2430 3439 1096 1111 2863  540 3138],6522727
3597,[3113 3513 2960 3084  727 3125 1436 2230 3727  336],6954357
3598,[ 298 3436 2695 3429 1715 3215  883 2211  128 2346],4802703
3599,[  12 1064 1585 3625  875 2965 2017 1218 1075 1431],6382511
3600,[ 453 1409 3593 2103 2926 3291 2183 3565 2153 1563],6715320
3601,[2533  999 2112 2726 2105  728 2403 2313 2868 2489],3256948
3602,[3802 3056  884 2624 3645  676  512  952 3827  826],7049175
3603,[1628  789 3174 2479 3461 2813 3382 2108 3423 1309],6898451
3604,[  37 3538  911 2485  632 1798  352 1208 3632  105],6667202
3605,[2099 2163 1542 2345 1749  960  212 3740 2594 1836],5442611
3606,[1779 3104  615 1612 3688 2446 3510  931 2046 1668],6946165
3607,[2630 1031 1116  504  373 1602  786  706 2254 3790],6937247
3608,[3673 3459 3732 1834 3857 3526 3578 3643 2519 3593],5235300
3609,[ 559 3239 3731 3514 2993 2777 3790 2319 2367 3758],6968245
3610,[2782 3705 1069 3859 1484 3687 3390 3786 2277 3863],6496886
3611,[2125 2771 3146 2772 3325 1834 1341 3646 1925 3454],4488258
3612,[1691 3525 3266 1433 3859 3535 3560 3862 3685 3786],6876109
3613,[1908 2015 3363 2505  130 3810 3549 2919 3433 1842],6905175
3614,[3649 3788  738 3766 3275 3715 2816 3718  442 1556],5835028
3615,[3200  170 1020 1971 1389   89 2773 3715 3753 1556],6523546
3616,[1364 2484 1141 3403  791 1312 2659 3334 1021 2605],6298473
3617,[1180 3483 3435 2821    4 1253  506  312 2932 2895],6489369
3618,[2727  506 3734  623 2000 2325 2981 3718 1348  442],6830088
3619,[2464 1738 3671 3849 3240 3342 3428 2039 3573 3682],6768060
3620,[3461 1402 1921 2108 2060  728  715 3174 2519 3440],6568699
3621,[3146 3802 2412 2345 3300 3098 3240  212 3740 3196],6654322
3622,[3128 1190 1587 3662  424 2637  685 2548 2042 1906],3437743
3623,[2774  329 2636 1789  103 2549 1476 3515 2711 3195],6686768
3624,[2472 2777 2055 3130 3758 3713 2683 3238 3547 3785],6702483
3625,[3180 3671 3759 3298 3644 3485 2470 3400 3740 3768],6688102
3626,[1941 2893 3550 1101 1066  260  694 2095 3424 3501],6639576
3627,[3549 2519 1317 3368 3810 2310 3593 3003 2601  206],6601409
3628,[1643   22 2532  360 1140  170 3686 1509 1556 2948],6566857
3629,[2612  858 2388  635 2631 2169 1617 3071 2738 2484],6594593
3630,[3221  520  685 2586 2694 3348 3529 3692  873   68],6313986
3631,[1720  453 3662 2603 2494 1954 1087 3768  954 3637],4828084
3632,[1742 3604 1906 2128 3782 2762  967 3705 2535  105],2342356
3633,[3565 2211 3732 1472  128 3271  732 1969 3128 3261],6454513
3634,[3187 1683 2694  761 2312 2049 3120 3551 1558 1834],6475819
3635,[ 664  847 3860 2621 1984 2609 1375 3356  453 3768],6510682
3636,[1059 3226 2575 3275 3299 1796 1593 1245 1941 1311],6487566
3637,[ 384 3208 1439  618 2293 3283 3663 3214 3799  954],6150301
3638,[1096 2996 2095 3299 1302 3400 3682 3760 3501 3591],6475938
3639,[2049 1230 3237 2210 3820 3870 3798  180 1137 3511],6270998
3640,[3524 3158 3328  128 3760 3766 3699 3591 3755 3263],6050064
3641,[1197 3829 2015 1770 2618  653 1489  986 1603 3074],1632608
3642,[2320 3712 3725 3794 3857 3784 2315 2583  284 3583],6203526
3643,[1466 3810 2422    1 3608 3732 1657  192 2519 3593],6131183
3644,[3624 3426 3501 3782 3625 2529    5 1861 3400 2847],6344564
3645,[2165 3313 2665 1841 3110 1752 2446 1542  826 3602],6271487
3646,[ 541  328 2530  706 3432 3611 1806 1253  178 3563],6130123
3647,[1914  380 3794 1881  655 2797 2382 2892 2956  566],6264315
3648,[3012  630 3621 1050 1526 1405 3508 3306 3146 3196],6235286
3649,[3725  986 3169 1603 1317  946 2865 2328 2984 3543],6249798
3650,[1612 3092 2375 1870  838 3429 2835 3254 1933 3447],6223439
3651,[2305 2150 2837 1941 2129  408 2952  667 3324 1614],6276909
3652,[1715  674  835 3653 2292 3510   20 2111 3469 2408],347675
3653,[1088 2478 2694 3467 2435 2095 3707 1794 3768 3038],5313987
3654,[3446 1261 2754 3232  851 3308  253 3646 1194  541],5064101
3655,[3088  815 1542  742 1302 1926 2716 3768 3810 2772],2755105
3656,[2693 3593 2519 3422 1896 2790 3165 3492 2683  585],5407991
3657,[1526 1665  715 3174 1466 1402 3309 3422 2146 1207],1017740
3658,[2485 2767 2860 3574 2488 1945 3470 2515 1627 2924],6200961
3659,[1473 1047 2045  115 3011  794 2685  369  608 2484],5833997
3660,[3565 3479 3863 2771 3034  596 2106  182 1660 3214],6209117
3661,[1060  910 3714 3351 3108 2495 3198 2611 2412 3565],2415381
3662,[3439 3426 3675 3549 3490 2352 1727 2366 3498 3431],5323117
3663,[3292 3283 2293 1995 3799 3214 1518  954 3637 3668],6248704
3664,[1406  496 1573 2533 2315  406 3373  246  871 3358],6185927
3665,[ 208 1733 3855 1722  287 2671 2635 3378 3321  453],5904993
3666,[ 934 1870 3699 3755 3501 1518 3593  292 2519 3690],5033677
3667,[3474 1058  641 3299 1735 3501 1053 3858 3591 1136],6037430
3668,[2951 2472 3221 3382 2427 3491 1995 3292 2315 3663],6146343
3669,[2615 2260 3756  350  151 2900 3354  181 3136 1658],5409444
3670,[3241 2634 2495 2665  685 3180 3838 2933 3830  946],6097540
3671,[1059 2527 3485 3466 3342 1060 3849 3519 2730 3433],6079135
3672,[3248 2860  219 2260 1385  723 2945 2889 1655 3717],6060738
3673,[ 952 3643 3526 3368 3608 3732 3156 3857 2519 3593],2845872
3674,[3668 3863 3187 2098 2378 3147   89 3852 1377 2940],6052953
3675,[3439 2043 2352 3371 3662 3368 3582 2521 3133 3431],6053118
3676,[1196  109 3338 1242 2715 2431 1144 2287 1530 2281],6043881
3677,[1790 3501 3424 1941 2463 3187 1124 3591 1593 3781],5994222
3678,[1686   37  830 1422 2121 2813  789 1924 1628 2736],5818767
3679,[1574  910 3794 3856 2744 3221 3091 3511 3529  132],4224453
3680,[2076 3762  525 1332 3772 1806 2251 2933 2267 2949],4457563
3681,[2087 3563 2703  993 3868 3798 1558 1902 2633 3787],5860685
3682,[3501 3715 3721 3428 3342 2077 3849 2930 3619 3638],5926855
3683,[2446 2077 1551 1770 3433 2835 3494 2095 2893 3843],4946316
3684,[2940  286 3549 3069  437 3474 1724  261 3057 3741],5892044
3685,[3859 1473 2863 3138 1096 3560 3535 3862 3786 3612],5874017
3686,[ 249 3168 2067 3340 3628 2143 1643 2869 1035 3198],5162107
3687,[3798 2785  839 2303 3610 1543 3496 2893  616 2672],5850194
3688,[2511 1312 3068 2642 3606 1316 3787 3510 3404 3843],5833413
3689,[3226 1658 2430 3511 1744 3428 3550  540 1389 3766],5826468
3690,[2549 1870 2096 1891 3699 3743 1921  132 2973 3666],5702579
3691,[3525 2640 2570 1309  444 2852 3851 1865 2893 3302],5715777
3692,[ 708 2171 2665 2748 2743 3460 3630 3180 3702 3505],5733373
3693,[3509 1691 2527 3358   89 3300 1784  863  261 1820],5658273
3694,[ 879 2479 2813  715 2877 2108 2192 2040 3423 1309],5092349
3695,[2495 2076 1481 2428 3314  217 3120 3707 3814 2343],4979233
3696,[2772 3768 2095 3148 1941 3158 1543 1897 3705 1925],5698852
3697,[3746  749 2187 1752  173 2112 3603 2715 3723  125],5572232
3698,[1273  630 1069  290  395 1481  988   53 3462 1988],5550645
3699,[3529 2426 3760 2513 3158 3666 1371 3640 3690 3346],5585792
3700,[2632 2519 2843 3685 3593 3842 1719 2371 3871 3032],5182208
3701,[2778 3551  234 3800  105 2629  108 2548 2791 3712],399946
3702,[2959 3725 3477 3315 3692 3289 2171  708 2748 3180],5520752
3703,[3507 3822 2666 3312 2078  947 2774 3394  986 1603],5540307
3704,[2472 3480  132  571 1303 3748 3314 3091 2418 3528],5433616
3705,[2706 1718 3275 3632  105 1925 3768 3300 1143  125],3353644
3706,[1428 1842 1908 1023 2078  998 2486 1836 1484 2328],4966665
3707,[3187 1953 1622 3870 3467  642 3653  518 3488 3768],1445376
3708,[ 354 2675 2308  290  988 3197  395 2439 3797   53],4464887
3709,[3271 1656 1926 2227 1268 1556 3504 2671 1747 3348],5455335
3710,[3010 1169 2540 3563 1553 3482 3282 3494 3511 3833],5456129
3711,[ 728 2733 1555  758 2060  558 3174  715  123  378],5405849
3712,[ 392 2214  845  160   62 3824  357  124   60  105],5425957
3713,[2020 2878 3402  955 1774 3624 1156 2017 1899 3547],5399485
3714,[1769 1060 1368 2879 2336 3251 2412 3565 2654 3351],5225026
3715,[3682 1776 1806 2437   89 3367 1971 2876 2153 1556],5170940
3716,[2251 3073 1258 2603 2519 3019 3186  539 3154 2691],5336440
3717,[2464 3354 3507 3248 2260 1385 2945 2889 1655 3672],5345420
3718,[3867 3614 2348 2467 2274  442  425 3477 3049 2459],5215214
3719,[ 509 1031 3829 2528 3668  281 3769 2942 2994 1588],5278241
3720,[3174 1921 2665 1891 1309 2917 3670  578  227 3838],5325410
3721,[2735 3794 2492 2129 1155 3734 3782 3849 3682 3738],5322671
3722,[3715 3341   10 1556  938 1971  913  314 2608 2013],5297531
3723,[ 639 2715 1525 1691 2997 3697 2267 2721 3535  125],5298524
3724,[ 712 1647 1254 2162 3133 3495 2167 2199 2562 1760],2832582
3725,[ 708 3759 2720 3737 1343 3702 2748 3180 1603  986],3999233
3726,[ 214 3730 2775 3266 3723 3782 3076 2606 3546 1430],5184205
3727,[2043 3502 3516 2397 2638  727  412 1032 3597  336],4818072
3728,[ 345 1924 1025  757  558 2060  915 1496 3446 1296],5191149
3729,[3214 3663   37  384 1645 1761 3323 3637  954 3082],2033155
3730,[3294 2504 3869  951 2980 3343 2471 3115 2216 3539],4611758
3731,[1546 3314  559 3758 1329 2319 1009 2503 1765 1768],5181616
3732,[ 645  757 1025  781 1315  717  345  411  915 1496],5177243
3733,[2706 3226 3822 2575 1676 1744 1593 1245 1941 3424],4978197
3734,[2082 1226 1781 3774 2254  677 3721 2660 1456 2657],5064324
3735,[1673 3478  504 1941 1976 3791 3241 2613 1840 3568],5081518
3736,[ 608   76  476  511 3848 2264 3588 1228 3267 1665],5082155
3737,[3834 1945 3866 3355 3774 3021 3157 1981 3725 3082],2392628
3738,[3133 1841  198 3292  893 2439 3206 3721 3453 2842],5088552
3739,[ 825  715 2519 1042 1628 2370 3491 1439  192 1434],5065285
3740,[3605 3781 3375 3625 3621 3346 3501 3514 2345  212],4976832
3741,[ 261   45  559 1523 3643 1462 3008 3239 1166 3684],5000910
3742,[ 113 1488 2201 2619  533 3404 1893 3688  206 1573],5072163
3743,[3514 3666 2310 3143  132 2973 3836 2199  206 3690],4857299
3744,[3820 1522  418 1836 3835 2373  581 2175 3761 1909],4470589
3745,[3180 3023 3027 2749 2159 1931 3385 1627 3303 3345],3784524
3746,[3450 2135   27 2530 3051 1100 3679 1551 2492 2725],4918411
3747,[ 551  768 1002 3432 1876 3249  965 2474 1954 3561],4660803
3748,[3382  531 2627 2270 1303 3768 2472 1019 3704 3214],4749657
3749,[  87 2177 1179  359  837 2699 1341 2317 3764 3454],4833093
3750,[ 624 2561 2126 3259 2261  491 1552 3015 2826 3813],4906064
3751,[1295 1296 1275 1274 1414 1686  619 2107 3449 2773],4897996
3752,[1482 1821 2277 3610  409 2724 3863  215  611 2111],3685931
3753,[2403 2759 2108 1961 2828 2236 3615 2978 2157 2668],4856292
3754,[2022  627  312 3467 3798 1872 1032 3870 2846  668],4608647
3755,[3514 3666 3689 3428 3840 3501   18 3781 3640 3870],4782678
3756,[2842 3669 2195  215 3088  453  509 2260  801  151],4841397
3757,[ 971 1309 1477  908   28  925 3707 3714 1060 2656],4697849
3758,[ 559 3565 2159 3731 2777 3624 3790 2319  453 3609],4722917
3759,[ 262 2748 3059 3180 3625 3725  708 1945 3768 2470],4729762
3760,[3501 3699 3511 3682 2095 1096 3640 3524 3638 3591],4704533
3761,[3193  310 2772 2502 3744 2892 2519 1909  581 2178],4576801
3762,[2683 2949 3772 2693 2867 2720  101 2880 3680  735],4670828
3763,[3204  418 3744 1836 3044 2186  791 2412 2373 1395],4614132
3764,[3191 1928 3305 2565  515  613   12 2911  571 3749],3421240
3765,[2761 1385  496 2945 3681 2589 2889 2481 2360 1655],4615225
3766,[3255 3802 3640 2935 2294 2428 2847  738  587 3689],2936906
3767,[ 142 3502 2562 3699 3540 1976 3869 3392 1440 1994],4559447
3768,[1627  642 1415 1389 2470 2716 3257 1382 3298 1229],4566083
3769,[2584  116  925 1289  480 1200  999 3719 1313 1060],4245737
3770,[ 604 1605 1131  231  354 1903 3805  255  946 2691],4364708
3771,[ 488 1893 3241  303  233  687 1746 2379  979 2969],4466595
3772,[1472 3365 3680 1806 2949 2933  610 2251  525 2267],4433312
3773,[3802 3732  289 3093  806 3643 2471 3593 3635 3459],4439126
3774,[2768 3791 2343 3737 2082  469 1934 3734 2660 3817],4298315
3775,[1461  282 1735  621  388 2436  614 2342 1039  390],4189528
3776,[2495 3591  969 2782 3640 2735 3766 3768 2209 3592],4321799
3777,[3041 1860 3545 2430 3141 1389  540 1658  930 1384],2412336
3778,[3432 3829 3646 3563 1983 2208 2046  147 3066 3529],4258946
3779,[2960  166 2619  525 3772 3365 3311 1293  731 1266],4209872
3780,[1032 1111 3818 1100 2430 3870 2382 1979  540 3439],1243024
3781,[1593 1245 3424 3428 3226 2498 3501 1941 3299 3514],4175201
3782,[3117 3644 3091 2077 3632 3638 3170 3721 2847 3856],4180316
3783,[1590 1950 1069 1823 1732 2837 3119 2216 2523 2381],4103767
3784,[ 333 1114 3584 1226 2761  733 2805 2352  659 3413],1552092
3785,[ 750 2777 1737 3638 2472 3281 3547 3624 1321 3238],4105325
3786,[2745 3525 3863 3610 3560 3535 3859 3862 3685 3612],4125785
3787,[3607 1359  644 1031  373  706 1798 3688 3486 3681],3534334
3788,[3427 3483 1961 2609 3068 1261  745 2621  187 3356],3894057
